word,frequency,rate
ＴＳＵＴＡＹＡ,2,0.000
ビジネスマン,2,0.000
かかわる,6,0.000
ワンピース,1,0.000
ゃいけないんじゃないの,2,0.000
コースター,3,0.000
ジュリエット,4,0.000
ぐち,16,0.000
チャレンジ,4,0.000
グローブ,1,0.000
段数,1,0.000
サンタクロース,2,0.000
ゃいけないってね,1,0.000
ぐらかなあ,1,0.000
例えば,257,0.000
事,9,0.000
コンプリ,1,0.000
産,4,0.000
パンフレット,7,0.000
晩,37,0.000
館,79,0.000
似合っ,28,0.000
金ちょう,1,0.000
さんま,13,0.000
探っ,5,0.000
続ける,14,0.000
貴重,11,0.000
お出かけ,2,0.000
打た,7,0.000
嬢,3,0.000
妨げ,1,0.000
言えよ,5,0.000
持論,2,0.000
泡立てん,1,0.000
キムタク,10,0.000
手書き,2,0.000
かぶり,1,0.000
急かし,1,0.000
好い,1,0.000
早稲田,2,0.000
硬,3,0.000
野間,3,0.000
だけん,5,0.000
減反,1,0.000
グラナータ,1,0.000
そびえ,1,0.000
レゴ,1,0.000
血まみれ,1,0.000
永井,1,0.000
兄たち,1,0.000
解き,2,0.000
国,142,0.000
もどき,1,0.000
かっと,2,0.000
ふくむ,1,0.000
叱ら,3,0.000
タバスコ,1,0.000
まとめよ,2,0.000
歯ブラシ,1,0.000
ケー,1,0.000
パス,14,0.000
読解,5,0.000
命がけ,1,0.000
圏外,2,0.000
テキストファイル,1,0.000
否認,1,0.000
デモ,11,0.000
利く,8,0.000
コロラド,1,0.000
ひっつけ,2,0.000
有力,2,0.000
パール・ハーバー,3,0.000
やめる,29,0.000
ううん,332,0.000
等,11,0.000
まばたき,1,0.000
てく,1,0.000
買い取り,1,0.000
シルクロード,3,0.000
便乗,1,0.000
す,305,0.000
詳しく,21,0.000
モモ,3,0.000
住める,1,0.000
イチゴプリンクレープ,1,0.000
開ける,24,0.000
欠陥,3,0.000
つきそい,1,0.000
ゃねえかって,1,0.000
教え子,5,0.000
ビン・ラディン,1,0.000
てんと,2,0.000
パチンコ,19,0.000
悲劇,1,0.000
なあ,827,0.001
ヒツジ,7,0.000
見習い,1,0.000
ちっ,26,0.000
ブロンド,1,0.000
連れ合い,1,0.000
戻せ,3,0.000
出世,2,0.000
ブルドッグ,2,0.000
コンテスト,3,0.000
付け足せよ,1,0.000
さらに,39,0.000
様,37,0.000
イディオマティック,3,0.000
エントリー,2,0.000
生理,7,0.000
直せる,1,0.000
朱色,1,0.000
いいつけ,1,0.000
下見,2,0.000
改訂,2,0.000
心から,1,0.000
化粧,27,0.000
アトラ,1,0.000
パ,15,0.000
チンパラ,5,0.000
落ちつい,1,0.000
ありがとう,246,0.000
わんわん,1,0.000
諭す,1,0.000
造れ,4,0.000
そうすると,74,0.000
千羽鶴,2,0.000
イントネーション,8,0.000
ちか,2,0.000
自社,2,0.000
ゅうんだろ,1,0.000
我が家,3,0.000
ダイアナ,1,0.000
所得,1,0.000
小雪,1,0.000
霞,1,0.000
売れ行き,1,0.000
初産,1,0.000
平,7,0.000
練り,7,0.000
かんつう,1,0.000
パアーッ,1,0.000
やっとこ,1,0.000
大韓航空,1,0.000
伺う,1,0.000
遊技,5,0.000
増やす,3,0.000
俳優,14,0.000
サイバースペース,1,0.000
起源,1,0.000
ママ,46,0.000
親鸞,1,0.000
やす,8,0.000
学年,28,0.000
くだり,3,0.000
ぱりっていうのもあったんですけど,1,0.000
うたた寝,2,0.000
無言,9,0.000
がんばれ,1,0.000
入ん,24,0.000
むっちゃ,5,0.000
生まれつき,3,0.000
野内,4,0.000
取り替えれ,1,0.000
かいから,1,0.000
ちょん,14,0.000
除く,5,0.000
欄,5,0.000
やめれ,2,0.000
インフォシーク,1,0.000
編集,17,0.000
ごまかす,4,0.000
単身,3,0.000
浅香,1,0.000
アアー,1,0.000
閉め切り,1,0.000
ショート,3,0.000
デニーズ,1,0.000
飛び,9,0.000
レイアウト,2,0.000
じっと,4,0.000
ジャイアン,1,0.000
カバ,41,0.000
態勢,1,0.000
カタツムリ,1,0.000
063,10,0.000
論,46,0.000
知らず,9,0.000
用法,4,0.000
ボン,10,0.000
物好き,5,0.000
号車,1,0.000
和歌集,1,0.000
図書館,37,0.000
バック,32,0.000
初対面,6,0.000
分野,29,0.000
忘年会,18,0.000
食らっ,1,0.000
釘付け,1,0.000
目星,1,0.000
ウイメンズクリニック,1,0.000
かみさん,2,0.000
サツマイモ,10,0.000
本物,13,0.000
プロヴァンス,2,0.000
格好よかっ,3,0.000
生臭い,1,0.000
覚,4,0.000
本屋,20,0.000
異常,21,0.000
十三,1,0.000
ステージ,2,0.000
コラム,3,0.000
悩ま,2,0.000
ビジネストリップ,1,0.000
ペンション,1,0.000
モ,9,0.000
安城,10,0.000
経,9,0.000
助手,44,0.000
青雲,1,0.000
めんどうくさい,3,0.000
理由,44,0.000
同調,2,0.000
スズメ,1,0.000
ゴールデンタイム,2,0.000
学校,363,0.000
薬草,3,0.000
つね,1,0.000
演,2,0.000
庭園,1,0.000
軋轢,1,0.000
結晶,7,0.000
とっくり,2,0.000
ヴ,1,0.000
食べよ,36,0.000
張る,3,0.000
練馬,7,0.000
魚介,4,0.000
置い,220,0.000
まぶし,2,0.000
にんにく,2,0.000
雛壇,1,0.000
瀬戸,6,0.000
シンナー,1,0.000
がかり,2,0.000
ストロベリー・ヨーグルト・タルト,1,0.000
科,94,0.000
ちら,24,0.000
一筋縄,1,0.000
届け出,1,0.000
くくり,1,0.000
ワイドショー,2,0.000
ゃやばいかなとか,1,0.000
たいした,1,0.000
職業病,3,0.000
吸っ,14,0.000
たわけよ,2,0.000
なぐっ,2,0.000
お正月,88,0.000
がらがら,3,0.000
細筆,1,0.000
入れよ,16,0.000
応,4,0.000
拉致,1,0.000
女子高,1,0.000
張りきっ,1,0.000
あけ,9,0.000
ナビ,9,0.000
うふっ,1,0.000
褒め,5,0.000
Ｊ,225,0.000
ａｌｗａｙｓ,2,0.000
天海,1,0.000
事後,1,0.000
深田,1,0.000
売り,38,0.000
モデル,30,0.000
地味,8,0.000
分散,5,0.000
スカ,8,0.000
あこ,1,0.000
土地,22,0.000
シフト,8,0.000
こちら,54,0.000
おもっ,2,0.000
心残り,1,0.000
無防備,1,0.000
買え,55,0.000
マンガン,1,0.000
かぁ,1,0.000
ゃかしゃやってただけなのに,1,0.000
マドモアゼル,1,0.000
おり,38,0.000
故障,1,0.000
満員,8,0.000
宣言,3,0.000
たかなん,1,0.000
表明,2,0.000
ひと月,5,0.000
輝く,1,0.000
くっつけ,10,0.000
キルティング,1,0.000
公園,32,0.000
卒論,41,0.000
はまっ,18,0.000
サイバースペシフィック,1,0.000
フリーター,6,0.000
既,3,0.000
家畜,1,0.000
ゅっぱ,1,0.000
語い,3,0.000
今後,6,0.000
添えよ,1,0.000
開会,3,0.000
工事,23,0.000
便利,62,0.000
つぶす,2,0.000
面識,1,0.000
多勢,2,0.000
返す,15,0.000
即位,3,0.000
込ん,26,0.000
ベジタブル,1,0.000
ヘルスセンター,2,0.000
横町,1,0.000
補聴器,3,0.000
しつこい,2,0.000
ハートハートハートハート,1,0.000
別居,1,0.000
知人,3,0.000
ラックア・ミネラーレ,2,0.000
逃げ回っ,1,0.000
オステンド,1,0.000
だまっ,17,0.000
イカ,7,0.000
開き直る,1,0.000
ひっくり返る,2,0.000
やすみ,1,0.000
ＪＴＢ,2,0.000
見物,4,0.000
知立,2,0.000
教官,24,0.000
切り開い,1,0.000
扱い,6,0.000
つけれ,5,0.000
歳時記,5,0.000
騒ぐ,1,0.000
こんこん,1,0.000
脂っこかっ,1,0.000
源一郎,2,0.000
以下,16,0.000
抱い,9,0.000
食分,2,0.000
論理,6,0.000
乳,10,0.000
漫談,1,0.000
ビーカー,1,0.000
わらべ,1,0.000
優勢,1,0.000
ぶっこ,2,0.000
スカイ,14,0.000
ヤフージャパン,1,0.000
ふんばる,1,0.000
車代,2,0.000
まけ,1,0.000
ジローラモ,2,0.000
頼む,34,0.000
どころか,1,0.000
乗り物,2,0.000
ざまみ,1,0.000
締結,1,0.000
産ま,3,0.000
措置,2,0.000
生クリーム,7,0.000
たる,13,0.000
若かっ,8,0.000
近世,2,0.000
インディアン,21,0.000
主題歌,2,0.000
イスラム教,7,0.000
盛っ,1,0.000
程度,32,0.000
皮,40,0.000
ゃべってるとお,1,0.000
とこう,6,0.000
Ｄｒ,1,0.000
サービス,26,0.000
古典,7,0.000
従,1,0.000
レイシ,1,0.000
大葉,6,0.000
吸い込む,1,0.000
八剣,3,0.000
外国,112,0.000
やっぱし,27,0.000
感激,8,0.000
かめ,2,0.000
貴族,7,0.000
行き着か,1,0.000
ビジュアルプレゼンテーター,1,0.000
打ち掛け,11,0.000
冬期,3,0.000
フィフティー,1,0.000
オーダー,7,0.000
無鉄砲,1,0.000
まがい,1,0.000
ガクガク,2,0.000
府立,1,0.000
猫背,1,0.000
うなん,1,0.000
こら,5,0.000
劣ら,1,0.000
チェックイン,8,0.000
踊ん,1,0.000
まひ,2,0.000
スキー,43,0.000
話題,57,0.000
あらたまっ,2,0.000
咳払い,3,0.000
スプリット,1,0.000
インスティテューション,3,0.000
子守,2,0.000
ない,18251,0.012
座っ,81,0.000
描ける,8,0.000
かつお節,5,0.000
荻原,2,0.000
マイクロソフト,2,0.000
かっとう,1,0.000
閉まる,13,0.000
倒れる,1,0.000
視聴覚,1,0.000
手首,1,0.000
取り返し,3,0.000
通り道,2,0.000
ライアン,2,0.000
出雲,5,0.000
パラパラ,1,0.000
我が国,1,0.000
好き,821,0.001
暑い,59,0.000
薄かっ,2,0.000
精進,2,0.000
こがす,1,0.000
サンドウィッチ,1,0.000
気力,3,0.000
ペペロンチーノ,1,0.000
狂っ,6,0.000
とたん,8,0.000
大河ドラマ,1,0.000
ゅうどその,1,0.000
知り合っ,12,0.000
収穫,3,0.000
ＣＤ,93,0.000
起ら,1,0.000
ジャッキー,1,0.000
安売り,2,0.000
おとり,2,0.000
善良,1,0.000
作文,17,0.000
スピーカー,10,0.000
たんび,9,0.000
沖縄,102,0.000
使いこなし,2,0.000
番犬,1,0.000
寄ら,5,0.000
イルミネーション,10,0.000
連れ出さ,1,0.000
オノ,1,0.000
にぎり,1,0.000
フェアウェル・パーティー,1,0.000
閉める,4,0.000
合う,54,0.000
置け,12,0.000
福子,5,0.000
ターララー,1,0.000
刑務所,2,0.000
うれしい,59,0.000
ただし,7,0.000
チャンネル,8,0.000
正反対,2,0.000
カシードラル,1,0.000
教わっ,4,0.000
ａｒｅ,1,0.000
一世一代,1,0.000
糖,1,0.000
X,5,0.000
シュガー,1,0.000
刺す,1,0.000
ひゃー,2,0.000
種,19,0.000
大根,17,0.000
米びつ,4,0.000
文書,3,0.000
マテーラ,8,0.000
太郎,5,0.000
霜,1,0.000
助から,1,0.000
字母,1,0.000
ほり,3,0.000
聖歌,1,0.000
クラウディ,1,0.000
なんせ,14,0.000
外資,3,0.000
面倒くさかっ,1,0.000
あさって,7,0.000
サウンドプラクティス,1,0.000
あの,5508,0.004
思い込ん,5,0.000
望み,2,0.000
敷き詰め,1,0.000
保証,14,0.000
起動,1,0.000
信仰,1,0.000
体たらく,1,0.000
引っ掛かっ,3,0.000
ょうがないわたしやったのよ,1,0.000
うそうそ,6,0.000
献体,1,0.000
分館,6,0.000
はじめて,1,0.000
休まれる,2,0.000
殺そ,1,0.000
サンクス,4,0.000
ミニッツ,1,0.000
ちん,6,0.000
美術,25,0.000
ナムル,3,0.000
寝台,1,0.000
テーピング,2,0.000
のし袋,1,0.000
刊,1,0.000
ケット,1,0.000
ピュー,1,0.000
苦しかっ,7,0.000
面倒,21,0.000
足せ,2,0.000
むむむ,3,0.000
や,1920,0.001
残さ,6,0.000
踊り,51,0.000
ワイワイ,3,0.000
四季,1,0.000
大風,1,0.000
検査,53,0.000
トヨタ自動車,5,0.000
極彩色,1,0.000
追試,1,0.000
気持ち,147,0.000
焼き増し,5,0.000
旅行,199,0.000
反抗,4,0.000
めくる,2,0.000
動かそ,2,0.000
告ぐ,1,0.000
ラルク・アンド・シェル,2,0.000
もそもそ,2,0.000
ロジスティック,1,0.000
インポッシブル,1,0.000
金具,2,0.000
テンポ,3,0.000
ため息,4,0.000
サラマ,1,0.000
し,9887,0.007
河,2,0.000
報酬,4,0.000
ショコラ,1,0.000
水野,3,0.000
しりゃ,1,0.000
若々しい,1,0.000
はも,22,0.000
ペン,15,0.000
流し,19,0.000
プルプルプルプル,1,0.000
キセル,1,0.000
068,1,0.000
はかなく,1,0.000
連れ出し,2,0.000
真正面,1,0.000
いかれ,1,0.000
とかく,1,0.000
でないと,2,0.000
玄,2,0.000
カバー,19,0.000
指圧,2,0.000
のりつけ,1,0.000
パッパ,1,0.000
しょうし,1,0.000
こだわら,6,0.000
直し,49,0.000
達筆,1,0.000
森林公園,1,0.000
編ん,2,0.000
アルビ,6,0.000
竹,10,0.000
右足,1,0.000
あきらめる,1,0.000
過ごす,7,0.000
完敗,1,0.000
スチュワーデス,3,0.000
車内,4,0.000
紅玉,6,0.000
思い切り,1,0.000
寝かせよ,1,0.000
東村山,1,0.000
性別,1,0.000
行楽,2,0.000
ひんぱん,1,0.000
ままならない,1,0.000
丼,6,0.000
密か,3,0.000
グラブ,2,0.000
遮断,2,0.000
おそう,1,0.000
西山,3,0.000
ジャンジャン,4,0.000
清水,6,0.000
くるり,1,0.000
殺す,4,0.000
お里,1,0.000
マユミ,1,0.000
乗り継ぎ,4,0.000
パーセント,3,0.000
ベルマーレ,5,0.000
うとい,2,0.000
報奨,1,0.000
劣化,2,0.000
美智子,1,0.000
好き嫌い,9,0.000
コンゴ,4,0.000
とある,3,0.000
困る,109,0.000
飛びつい,7,0.000
基本形,1,0.000
空腹,1,0.000
ヨーコ,3,0.000
ホットケーキ,1,0.000
まとめる,3,0.000
支配,1,0.000
謝っ,8,0.000
帰ん,19,0.000
つっこむ,1,0.000
スリップ,2,0.000
神道,1,0.000
ｉ,9,0.000
生きがい,3,0.000
モナリザ,1,0.000
地中,1,0.000
マネ,1,0.000
枚,197,0.000
クワルド,4,0.000
宮内庁,2,0.000
遊べる,2,0.000
うなら,1,0.000
ビクトリア,2,0.000
国家,6,0.000
虹,7,0.000
勤怠,1,0.000
ゾーン,1,0.000
ろ過,1,0.000
気安く,1,0.000
ひらめき,1,0.000
嫌,455,0.000
代休,5,0.000
ゃあいいのにさ,1,0.000
ぱちが,1,0.000
せい,66,0.000
甘かっ,3,0.000
ガッ,5,0.000
コイズミ,1,0.000
久乃,1,0.000
隠せ,3,0.000
アニマル,1,0.000
Ｂｅｓｔ,1,0.000
始まる,36,0.000
バーッ,30,0.000
いちばん,2,0.000
みつを,1,0.000
留守,6,0.000
チャチャー,1,0.000
歩き回り,1,0.000
心電図,1,0.000
日豊本線,1,0.000
さみしく,2,0.000
領収,1,0.000
マーフィー,1,0.000
ぐるみ,1,0.000
平良,2,0.000
有り難い,1,0.000
すいません,167,0.000
オールド,2,0.000
展覧,1,0.000
スパゲティー,3,0.000
止めよ,7,0.000
豊島,1,0.000
さえ,66,0.000
伝える,17,0.000
マニュ,1,0.000
筆記,10,0.000
男らしく,1,0.000
プロシーディング・プラス,1,0.000
ミンチ,7,0.000
聖,3,0.000
傷害,1,0.000
＊＊＊＊＊＊）,2,0.000
土なべ,1,0.000
ひき肉,1,0.000
Ｑ＆Ａ,1,0.000
ゃいけないわけじゃないの,1,0.000
ほて,1,0.000
パノラマ,1,0.000
合わさ,1,0.000
重吉,6,0.000
ビーックリマーン,1,0.000
夕方,47,0.000
アリーマイラブ,2,0.000
フルタイム,7,0.000
あに,2,0.000
寿命,1,0.000
来年度,9,0.000
要項,6,0.000
礼,1,0.000
広く,17,0.000
静物,1,0.000
過ぎっ,1,0.000
稼ご,1,0.000
出す,128,0.000
よろしゅう,1,0.000
予報,3,0.000
パクパク,2,0.000
ゃいけないっていうのは,1,0.000
差し,6,0.000
上がれる,2,0.000
茶色く,2,0.000
厳禁,1,0.000
かく乱,1,0.000
シーザーズサラダ,2,0.000
霊園,2,0.000
ジャー,2,0.000
コツ,2,0.000
フランシスコ・ザビエル,1,0.000
サラダ油,1,0.000
裁判所,4,0.000
確実,20,0.000
下宿,18,0.000
市営,5,0.000
喧嘩,6,0.000
及び,3,0.000
届く,8,0.000
ついたち,3,0.000
取り続け,1,0.000
合併,1,0.000
ウェア,3,0.000
来さ,2,0.000
かまわ,16,0.000
バッテリー,9,0.000
陛下,2,0.000
キャパシティ,1,0.000
ょんにむ,2,0.000
しでかし,2,0.000
反省,4,0.000
移譲,1,0.000
塩漬け,4,0.000
浮かそ,1,0.000
終電,6,0.000
暴れる,1,0.000
にこやか,1,0.000
ほし,10,0.000
投書,5,0.000
便座,1,0.000
やってくる,4,0.000
インタラクティブ,1,0.000
ユーロ,3,0.000
映る,3,0.000
あっという間に,19,0.000
ＴＳ,1,0.000
かしこまっ,1,0.000
示し,2,0.000
歌える,5,0.000
品評,1,0.000
ジャム,17,0.000
よちよち,2,0.000
西村,2,0.000
ぱりそのひらがなとか,1,0.000
オンドル,1,0.000
ょっそそれはねええ,1,0.000
あたしゃ,1,0.000
ペタペタ,1,0.000
意地汚い,1,0.000
あお,1,0.000
首輪,2,0.000
鳥,32,0.000
落とす,8,0.000
若返っ,3,0.000
塀,4,0.000
枯れ,13,0.000
つづ,1,0.000
一派,2,0.000
トラクター,1,0.000
ぬるぬる,1,0.000
ブーッ,2,0.000
お化け,4,0.000
ゃいけないってのはわかってて,1,0.000
見違える,3,0.000
裏手,1,0.000
人でなし,1,0.000
損得,1,0.000
拡大,4,0.000
京都大,1,0.000
鑑,1,0.000
086,4,0.000
津軽,8,0.000
ふれ合わ,1,0.000
浸っ,2,0.000
しとら,2,0.000
反発,4,0.000
落っ,5,0.000
ｍｅｅｔｉｎｇ,1,0.000
おいおい,14,0.000
ティー,15,0.000
ピリ,4,0.000
記入,1,0.000
ばくす,2,0.000
気取っ,2,0.000
ペルー,1,0.000
同様,4,0.000
母ちゃん,2,0.000
ＪＡＣＥＴ,1,0.000
ゃべんなきゃだめでしょう,1,0.000
引く,4,0.000
ニーズ,15,0.000
ボーイッシュ,2,0.000
ょうせんしゅ,1,0.000
表面積,1,0.000
テニス,26,0.000
泉,2,0.000
きしん,2,0.000
ならい,1,0.000
一文,1,0.000
あしかれ,1,0.000
志村,5,0.000
包帯,1,0.000
短く,5,0.000
人質,1,0.000
ノルウェー,2,0.000
かっこいい,125,0.000
含ま,8,0.000
残る,33,0.000
ドダマモン,1,0.000
真っ最中,2,0.000
空席,2,0.000
時半,155,0.000
なぜ,54,0.000
流行,7,0.000
ボコボコ,2,0.000
ＩＪ,1,0.000
ボルデ,1,0.000
ふつー,3,0.000
参っ,4,0.000
転々,5,0.000
人格,2,0.000
雪だるま,2,0.000
さぼら,1,0.000
ダージリン,5,0.000
コレクション,5,0.000
沈ま,1,0.000
嫌がらせ,10,0.000
似合い,4,0.000
幼なじみ,4,0.000
豆乳,3,0.000
ドレス,28,0.000
頼り,12,0.000
フキ,1,0.000
ハマユウ,1,0.000
宿舎,1,0.000
しれん,3,0.000
暗い,27,0.000
おごる,6,0.000
精一杯,2,0.000
フィリング,1,0.000
ＳＹ,1,0.000
ニャーニャーニャーニャー,1,0.000
飲め,26,0.000
○,2,0.000
均,5,0.000
こんがらがっ,1,0.000
ばってん,3,0.000
ポロッ,1,0.000
けれん,1,0.000
集めろ,1,0.000
絵はがき,7,0.000
言わさ,2,0.000
晴れ,12,0.000
ザク,2,0.000
町営,2,0.000
マキシマム,1,0.000
言い出せ,2,0.000
ＩＭ,3,0.000
タリン,3,0.000
セラシーン,1,0.000
スティルウォーター,1,0.000
意味,342,0.000
四角く,1,0.000
重なる,6,0.000
溶い,1,0.000
やさし,2,0.000
フイルム,1,0.000
勢力,2,0.000
ｗｅｌｃｏｍｅ,1,0.000
飲み屋,10,0.000
見ろ,16,0.000
独り,2,0.000
ピエロ,1,0.000
泳げる,2,0.000
ほおばっ,1,0.000
かわいらし,1,0.000
ぎゅっぎゅっぎゅっぎゅっぎゅって,1,0.000
置く,18,0.000
奇数,3,0.000
４つ,34,0.000
つながる,3,0.000
事足り,1,0.000
いたから,1,0.000
茶飯,5,0.000
限,51,0.000
ケーブル,8,0.000
減らす,5,0.000
まき,5,0.000
食っ,58,0.000
みれ,32,0.000
くるくる,7,0.000
励まし,2,0.000
歪ん,1,0.000
振り回す,1,0.000
泊まっ,44,0.000
あやしい,12,0.000
ナポリ,35,0.000
耳鼻咽喉科,2,0.000
チャ,1,0.000
無,17,0.000
差し歯,2,0.000
取り組ま,1,0.000
一間,1,0.000
省い,2,0.000
ネットワーク,8,0.000
公害,4,0.000
法師,3,0.000
排泄,1,0.000
医学部,18,0.000
組む,6,0.000
トランプ,3,0.000
煮りゃ,1,0.000
Ｔｈｉｎｇ,1,0.000
または,2,0.000
財宝,1,0.000
パズル,6,0.000
発情,1,0.000
意外と,33,0.000
ぎりぎり,38,0.000
打ち,4,0.000
欠席,4,0.000
ウェリントン,4,0.000
話し言葉,11,0.000
ヤー,1,0.000
横須賀,3,0.000
持ち時間,1,0.000
振り分け,2,0.000
突き当たっ,2,0.000
消え,16,0.000
069,3,0.000
県内,4,0.000
そんな,1995,0.001
件,12,0.000
プリゼンテーション,2,0.000
陸続き,1,0.000
ポーチ,1,0.000
なるけれ,1,0.000
ディ,1,0.000
書い,790,0.001
落とさ,3,0.000
びく,4,0.000
マイクロ,1,0.000
引き取っ,2,0.000
ビザ,9,0.000
語学,43,0.000
ダンス,21,0.000
修,2,0.000
見立て,1,0.000
不可能,10,0.000
引き落とさ,1,0.000
深くっ,1,0.000
ポト,1,0.000
別々,17,0.000
ジュー,2,0.000
相田,1,0.000
振り袖,7,0.000
さほど,3,0.000
へそ,5,0.000
経験,52,0.000
すげ,82,0.000
焼き肉,13,0.000
栄,31,0.000
タヌキ,1,0.000
山田,1,0.000
ダッシュ,1,0.000
エピソード,1,0.000
うちわ,1,0.000
もち,59,0.000
ボーイフレンド,5,0.000
辛口,1,0.000
ゃいけないんだけどさ,1,0.000
従う,2,0.000
ＳｍａＳＴＡＴＩＯＮ,1,0.000
テープ,140,0.000
読み込む,3,0.000
とんでも,22,0.000
好感,2,0.000
ってな,79,0.000
焼き魚,2,0.000
アイボ,1,0.000
炊き出し,2,0.000
テクノロジー,1,0.000
向上,2,0.000
理工学部,1,0.000
いち早く,1,0.000
ぱいっていうのはさあ,1,0.000
それで,901,0.001
生やし,2,0.000
わん,6,0.000
レ・ビッラ,1,0.000
だす,2,0.000
めぐ,1,0.000
Ｃａｎ,2,0.000
リカ,1,0.000
高血圧,2,0.000
大雨,6,0.000
提案,6,0.000
かくれる,2,0.000
寝正月,1,0.000
見直す,1,0.000
ブラッド,8,0.000
曲がら,1,0.000
所,38,0.000
アベック,4,0.000
歌手,26,0.000
レビン,2,0.000
バルチャス,6,0.000
今ごろ,3,0.000
ゴーゴー,2,0.000
どもっ,1,0.000
オヤイモ,1,0.000
汗水,4,0.000
ダイヤモンド・ユカイ,3,0.000
捕まら,1,0.000
しま,44,0.000
バーベキュー,22,0.000
少なくも,1,0.000
ソプラノ,1,0.000
ピッ,18,0.000
利器,1,0.000
ガチャガチャ,2,0.000
間に合わ,23,0.000
個人,47,0.000
とお,7,0.000
津軽海峡,1,0.000
副,17,0.000
復習,3,0.000
少年,3,0.000
薄まっ,1,0.000
ドコモ,25,0.000
ジェ,2,0.000
むしろ,29,0.000
じわじわ,1,0.000
しだす,1,0.000
遅ればせながら,1,0.000
えい,5,0.000
寝っ転がっ,1,0.000
かじっ,4,0.000
イーオン,3,0.000
注意,26,0.000
ゃいけないってわかったから,1,0.000
手遅れ,1,0.000
しがない,3,0.000
はまり,1,0.000
